0:0:0:0:0:0:0:1 - - [17/Nov/2018:05:36:38 -0800] "GET /cinema-project/login.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Nov/2018:06:48:36 -0800] "GET /cinema-project/allMovies.jsp?id=26&moviesNumber=3&id0=15&name0=Avengers&description0=The+Avengers+and+their+allies+must+be+willing+to+sacrifice+all+in+an+attempt+to+defeat+the+powerful+Thanos+before+his+blitz+of+devastation+and+ruin+puts+an+end+to+the+universe.&genre0=Action&image0=https://m.media-amazon.com/images/M/MV5BMjMxNjY2MDU1OV5BMl5BanBnXkFtZTgwNzY1MTUwNTM@._V1_SY1000_CR0,0,674,1000_AL_.jpg&location0=Room1&start_h0=2018-11-19+19:00:00.0&end_h0=2018-11-19+21:00:00.0&id1=16&name1=Venom&description1=When+Eddie+Brock+acquires+the+powers+of+a+symbiote,+he+will+have+to+release+his+alter-ego+%22Venom%22+to+save+his+life.+&genre1=Action&image1=https://m.media-amazon.com/images/M/MV5BNzAwNzUzNjY4MV5BMl5BanBnXkFtZTgwMTQ5MzM0NjM@._V1_.jpg&location1=Room2&start_h1=2018-11-19+16:00:00.0&end_h1=2018-11-19+17:30:00.0&id2=18&name2=Alice+in+Wonderland&description2=Nineteen-year-old+Alice+returns+to+the+magical+world+from+her+childhood+adventure,+where+she+reunites+with+her+old+friends+and+learns+of+her+true+destiny:+to+end+the+Red+Queen%27s+reign+of+terror.&genre2=Fantasy&image2=https://m.media-amazon.com/images/M/MV5BMTMwNjAxMTc0Nl5BMl5BanBnXkFtZTcwODc3ODk5Mg@@._V1_.jpg&location2=Room1&start_h2=2018-11-19+19:00:00.0&end_h2=2018-11-19+21:00:00.0 HTTP/1.1" 200 6511
0:0:0:0:0:0:0:1 - - [17/Nov/2018:06:48:37 -0800] "POST /cinema-project/query/admin/findClient HTTP/1.1" 303 -
0:0:0:0:0:0:0:1 - - [17/Nov/2018:06:48:37 -0800] "GET /cinema-project/clientMovies.jsp?id=26&moviesNumber=1&id0=15&name0=Avengers&genre0=Action&description0=The+Avengers+and+their+allies+must+be+willing+to+sacrifice+all+in+an+attempt+to+defeat+the+powerful+Thanos+before+his+blitz+of+devastation+and+ruin+puts+an+end+to+the+universe.&image0=https://m.media-amazon.com/images/M/MV5BMjMxNjY2MDU1OV5BMl5BanBnXkFtZTgwNzY1MTUwNTM@._V1_SY1000_CR0,0,674,1000_AL_.jpg&location0=Room1&start_h0=2018-11-19+19:00:00.0&end_h0=2018-11-19+21:00:00.0 HTTP/1.1" 200 3235
0:0:0:0:0:0:0:1 - - [17/Nov/2018:07:00:05 -0800] "POST /cinema-project/query/client/login HTTP/1.1" 303 -
0:0:0:0:0:0:0:1 - - [17/Nov/2018:07:00:05 -0800] "GET /cinema-project/faces/login.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Nov/2018:07:00:08 -0800] "POST /cinema-project/faces/query/client/login HTTP/1.1" 303 5
0:0:0:0:0:0:0:1 - - [17/Nov/2018:07:00:09 -0800] "GET /cinema-project/admin.jsp HTTP/1.1" 200 4712
0:0:0:0:0:0:0:1 - - [17/Nov/2018:07:00:09 -0800] "GET /build/jquery.periodpicker.min.css HTTP/1.1" 404 1111
0:0:0:0:0:0:0:1 - - [17/Nov/2018:07:37:16 -0800] "POST /cinema-project/query/client/login HTTP/1.1" 303 -
0:0:0:0:0:0:0:1 - - [17/Nov/2018:07:37:16 -0800] "GET /cinema-project/faces/login.html HTTP/1.1" 304 -
